,long,lat
68867,-0.2069425,51.4921228
68868,-0.2068988,51.4921696
16824,-0.2072432,51.4921991
68262,-0.2067795,51.4923185
68932,-0.2068559,51.4928489
68931,-0.2069261,51.4928789
68261,-0.2057598,51.4934879
59630,-0.2058848,51.4942109
31445,-0.2073341,51.4923186
40714,-0.2075587,51.4925734
16744,-0.2095117,51.4938209
55723,-0.200265,51.4924071
5426,-0.1982616,51.4928937
5427,-0.1978084,51.4929725
77639,-0.2011958,51.4932993
17237,-0.1990946,51.4934552
12909,-0.1983817,51.4937018
16937,-0.1984634,51.4937105
2035,-0.1995602,51.4940051
56798,-0.2017994,51.494241
56797,-0.2014021,51.4943773
59625,-0.20736,51.4953899
59638,-0.209416,51.4956969
16853,-0.2095039,51.495727
68942,-0.2086169,51.4958193
68940,-0.2085409,51.4958307
68941,-0.2084637,51.4958399
15286,-0.207225,51.4945223
19265,-0.207114,51.4945901
4247,-0.2063963,51.4949998
56799,-0.2030278,51.495127
59626,-0.2072519,51.4953164
55145,-0.2071145,51.4960212
55146,-0.2059123,51.4963777
15285,-0.2069485,51.4963875
16855,-0.2068679,51.4964602
16854,-0.2067533,51.4965031
68943,-0.2083028,51.4958616
68939,-0.2082193,51.4958718
4177,-0.2087518,51.4960817
16979,-0.2076989,51.4966863
11361,-0.163449,51.4807695
51267,-0.1655915,51.4813995
51266,-0.1656427,51.481416
51274,-0.165579,51.481459
51898,-0.164987,51.4814668
51294,-0.1655044,51.4814675
50102,-0.1650521,51.4814784
51295,-0.1654307,51.4814854
51296,-0.1653423,51.4814964
50101,-0.1650607,51.4815236
52616,-0.1592181,51.480792
51291,-0.1586255,51.4808335
51271,-0.1584756,51.480853
51292,-0.1583139,51.4808794
51307,-0.1581554,51.4809036
55796,-0.1588643,51.48133
55799,-0.1587804,51.481338
55792,-0.1587087,51.481352
58507,-0.1591013,51.4814967
58506,-0.1594715,51.4815087
51279,-0.1624694,51.4812829
51280,-0.1611168,51.4812934
51268,-0.1609129,51.481312
27192,-0.1615504,51.4816347
27193,-0.1612527,51.4816748
27191,-0.1617757,51.4817249
27188,-0.1602818,51.4818085
27190,-0.1611266,51.4818151
27189,-0.1600028,51.4818419
27187,-0.1604936,51.4819003
58508,-0.158597,51.481568
51272,-0.1578975,51.4817231
51308,-0.1570839,51.48184
51758,-0.1592907,51.4818462
51892,-0.1593279,51.4818816
51759,-0.1586856,51.4819035
27186,-0.1598767,51.4819838
51895,-0.1594148,51.4819839
51900,-0.1586677,51.4820085
51894,-0.1594122,51.4820683
51893,-0.1586924,51.4820881
27184,-0.158026,51.4821008
27185,-0.1576988,51.4821442
51891,-0.1587497,51.48216
27182,-0.1582352,51.482196
27183,-0.1575835,51.4822862
51897,-0.1579144,51.4823615
53379,-0.1596209,51.4842207
53583,-0.1590104,51.484293
55665,-0.1579923,51.4844347
51197,-0.1653014,51.4834764
51196,-0.1646957,51.4835593
53948,-0.1660094,51.483669
62163,-0.1659768,51.4836737
51198,-0.1656746,51.4837134
51199,-0.1655907,51.483719
53110,-0.1653834,51.483731
53108,-0.1650268,51.4837755
51195,-0.1647671,51.4838401
51194,-0.1646711,51.4838638
53386,-0.1623597,51.4838484
53383,-0.1606696,51.4840907
35448,-0.1624222,51.4841205
53380,-0.1614101,51.4841349
35439,-0.1626186,51.4841456
35441,-0.1627118,51.4841991
35443,-0.162781,51.4842384
59916,-0.1603585,51.4843205
53381,-0.1620348,51.4843437
53382,-0.1621697,51.4843467
62164,-0.1646,51.48387
51193,-0.1645605,51.4838744
53107,-0.1644432,51.4838873
62170,-0.1659878,51.4838976
59917,-0.1658369,51.4839279
59787,-0.1630746,51.4839632
18618,-0.1647308,51.4840719
59840,-0.1644002,51.4842157
52961,-0.16427,51.4853502
62098,-0.1641658,51.4856283
35445,-0.162757,51.4843788
35447,-0.1625539,51.4845078
35437,-0.1624315,51.4846151
19795,-0.1623516,51.4846159
18072,-0.1626852,51.4849526
35446,-0.1619344,51.485004
35442,-0.1622101,51.4850698
35444,-0.1620322,51.485073
62054,-0.1599883,51.4852275
62074,-0.1620638,51.4855083
62073,-0.1608928,51.4856797
55746,-0.1610166,51.4857671
59875,-0.1611488,51.4858604
8959,-0.1615256,51.4859359
53376,-0.1610266,51.4860144
7609,-0.1612987,51.4861496
34510,-0.1607566,51.4864435
59983,-0.1626546,51.4870707
53385,-0.1626533,51.4872661
53947,-0.1626614,51.4874055
50877,-0.1863126,51.4825853
77970,-0.1857787,51.4827099
17841,-0.1863182,51.4829091
17842,-0.1862593,51.4829569
50874,-0.1863343,51.4829771
61094,-0.1856324,51.4830797
61096,-0.1855786,51.4831168
61095,-0.1854999,51.4831643
50873,-0.186682,51.4832014
50879,-0.1868796,51.4833249
58244,-0.1774091,51.4829577
61181,-0.1781145,51.482975
58243,-0.1773183,51.4829945
58242,-0.17714,51.4830648
61206,-0.1777456,51.4831154
33848,-0.1774743,51.4832221
43122,-0.1768901,51.4832789
59663,-0.1774082,51.4833001
59669,-0.1773207,51.4833377
62441,-0.1765953,51.4833525
56422,-0.1799053,51.4820214
61169,-0.1806758,51.4822355
1954,-0.1798554,51.4825763
15580,-0.180046,51.4827605
59905,-0.179476,51.4836138
39640,-0.1818557,51.4845109
71353,-0.1807044,51.4845591
71352,-0.1805984,51.4845917
71354,-0.1818472,51.4845986
5643,-0.1794648,51.4845997
39820,-0.17671,51.4837222
59668,-0.1772759,51.4837274
45236,-0.1771352,51.4837359
45235,-0.1771221,51.483766
59667,-0.1773342,51.4837695
59666,-0.1773715,51.4837993
38945,-0.1766245,51.4839236
61283,-0.17721,51.4839307
14958,-0.1766727,51.4839599
59664,-0.1765238,51.4839841
61038,-0.1857195,51.4833377
50878,-0.1869458,51.4833693
33642,-0.1856546,51.4833792
61037,-0.1848436,51.4839492
27360,-0.1845379,51.4841208
15017,-0.1867908,51.4842435
43526,-0.18465,51.4844574
60939,-0.183821,51.4845478
60940,-0.1837414,51.4845878
33646,-0.1831791,51.4848813
14959,-0.1828405,51.4847671
14960,-0.1826036,51.4848317
60942,-0.1830601,51.4849401
14943,-0.1829658,51.4849771
58257,-0.1828915,51.4850052
71355,-0.1823105,51.4850265
61164,-0.1821497,51.4850573
17139,-0.1820319,51.4851057
60941,-0.1830281,51.4851199
14623,-0.1791548,51.485152
14989,-0.1820967,51.4851797
33645,-0.1825142,51.4851981
33640,-0.1822912,51.4853159
50836,-0.1818432,51.4853797
60914,-0.1821662,51.4853803
33643,-0.1819562,51.4854952
47494,-0.1819204,51.4855156
17140,-0.1814807,51.485553
33644,-0.1818288,51.4855608
32131,-0.1811658,51.4855734
61165,-0.1814319,51.4855836
61166,-0.1813207,51.4856145
61193,-0.1799371,51.4856642
33641,-0.1816968,51.4856717
60900,-0.1816212,51.4857126
61190,-0.1810568,51.4857298
61192,-0.1800369,51.4857339
60899,-0.181562,51.4857499
60898,-0.1814476,51.4858178
61189,-0.1810367,51.4858405
58236,-0.1758211,51.4843319
57289,-0.1761916,51.4844198
61298,-0.1759918,51.4845048
8461,-0.1756543,51.4846171
61299,-0.1762864,51.4848634
14990,-0.1783297,51.4851869
3177,-0.1767951,51.4855372
59871,-0.1769825,51.4867728
59804,-0.1770139,51.4867954
61327,-0.1785332,51.4873441
33647,-0.1813708,51.4858556
61264,-0.180003,51.4859419
61188,-0.1808417,51.4859575
61191,-0.180376,51.485964
61187,-0.1807861,51.4859973
61186,-0.1807197,51.4860343
61263,-0.1801427,51.4860411
60894,-0.1810355,51.4860633
61185,-0.1806493,51.48607
61262,-0.1801993,51.4860784
62360,-0.1751979,51.4846464
59789,-0.1734916,51.4846754
59790,-0.1735042,51.4846881
61359,-0.1756199,51.484689
8463,-0.1750486,51.4847143
15096,-0.1726114,51.4848201
62361,-0.1747319,51.4848488
62355,-0.1726506,51.4848685
8462,-0.1754374,51.4849308
61358,-0.1752626,51.4850131
59974,-0.1674855,51.4839789
59903,-0.1679664,51.4846278
40983,-0.1680503,51.484959
59850,-0.1672315,51.4851018
51273,-0.1661425,51.4851169
62160,-0.1663475,51.4853764
62159,-0.1664341,51.4855056
62150,-0.1665382,51.4861074
62149,-0.1665685,51.4861567
62148,-0.1665921,51.4861982
59915,-0.1738486,51.4850567
52147,-0.174915,51.485087
59881,-0.17239,51.4851567
53171,-0.1742731,51.4851599
8464,-0.174676,51.4851785
54371,-0.1746119,51.4852101
62288,-0.1739989,51.4852549
61422,-0.1744895,51.4852698
62289,-0.1739009,51.4853077
25498,-0.1743348,51.4853513
62291,-0.1737588,51.485378
53510,-0.1742503,51.4853937
62290,-0.1736467,51.4854221
53509,-0.1741909,51.4854276
53498,-0.1741011,51.485468
61423,-0.1740019,51.4855204
61424,-0.1739394,51.485552
8465,-0.1731524,51.4855904
15918,-0.1738462,51.4855925
59880,-0.1747946,51.4857567
15023,-0.1732576,51.4858563
59907,-0.174163,51.4858919
8466,-0.172679,51.4859112
2906,-0.1729707,51.4859699
62257,-0.1723683,51.485992
52803,-0.1722025,51.4860754
8467,-0.1721303,51.4860991
62241,-0.1720683,51.4861178
62240,-0.172013,51.4861352
61464,-0.1720144,51.4864628
8468,-0.1719504,51.4861524
62239,-0.1718854,51.4861759
62237,-0.1714344,51.4863491
38948,-0.1694428,51.4863519
8470,-0.1713471,51.4863798
62236,-0.1712412,51.4864255
62235,-0.1711403,51.4864719
8469,-0.1709939,51.4865129
53172,-0.1715451,51.486521
61481,-0.1715258,51.4866099
62147,-0.166619,51.4862354
62146,-0.1666481,51.4862809
53109,-0.1667436,51.4862984
62145,-0.1667062,51.4863677
62144,-0.1667514,51.4864174
62142,-0.1668011,51.4867901
62143,-0.1665002,51.4868904
59882,-0.1671302,51.4870046
14619,-0.1662537,51.4870463
20625,-0.1680035,51.4872189
62221,-0.1705578,51.4866492
62222,-0.170477,51.4866815
14992,-0.1717992,51.4867745
52133,-0.17098,51.4868389
20789,-0.1699164,51.4869066
62155,-0.1698489,51.4869294
61584,-0.1707824,51.4869536
62154,-0.1697714,51.4869555
50706,-0.1696387,51.4869928
50705,-0.1694236,51.4870671
74879,-0.1700926,51.4870842
62158,-0.1692997,51.4871254
53170,-0.1712733,51.4871285
62157,-0.1691236,51.4871866
53168,-0.1697938,51.4872034
62156,-0.1690589,51.4872084
53173,-0.1697421,51.4872173
53167,-0.1696819,51.4872411
53166,-0.169631,51.4872583
62153,-0.1688115,51.4872753
12513,-0.1695826,51.4872771
53169,-0.1695281,51.487292
12526,-0.1694326,51.4873242
8471,-0.1697776,51.4874263
20820,-0.1691255,51.4875601
50765,-0.1696362,51.487609
61597,-0.1693699,51.4876172
61673,-0.1686188,51.4876792
50775,-0.1699965,51.4876944
50766,-0.1697979,51.4877588
62097,-0.1641025,51.4856409
53377,-0.1641787,51.4856439
52960,-0.1630396,51.4862544
53946,-0.1631718,51.4871298
53945,-0.1633426,51.4872035
1919,-0.1630139,51.4873826
7611,-0.1646164,51.4875453
27372,-0.1648044,51.4885872
62128,-0.1656765,51.4886297
53592,-0.1659663,51.4887224
7661,-0.1597226,51.4848107
34583,-0.1585938,51.4876274
56996,-0.1586717,51.4877621
2909,-0.1587673,51.4878643
7616,-0.1574163,51.4884681
51637,-0.1579506,51.4886256
51638,-0.1582457,51.4887619
51639,-0.1585051,51.48893
51640,-0.1588527,51.4891237
51641,-0.159485,51.4895656
53584,-0.1654053,51.4887275
61700,-0.1658365,51.4887766
62114,-0.1651307,51.4887903
20624,-0.1650367,51.4888631
7798,-0.1656419,51.4889044
53582,-0.1655047,51.4889477
7613,-0.1654071,51.48902
59785,-0.1654877,51.4890294
62113,-0.1645407,51.4890464
61707,-0.1652056,51.489056
52148,-0.1617368,51.4879599
7617,-0.1619655,51.4881656
62033,-0.1624063,51.4884061
55663,-0.1625078,51.4884666
7612,-0.16266,51.4885827
59977,-0.1613419,51.4887374
62030,-0.1628255,51.489313
7691,-0.1628686,51.4898275
7688,-0.1628221,51.4898503
12488,-0.1626786,51.4898538
61705,-0.16542,51.4890732
51570,-0.1644468,51.4890857
7797,-0.1649095,51.4891317
7789,-0.1647853,51.4891379
59982,-0.1639873,51.4892124
7796,-0.1647019,51.4892194
7690,-0.1636567,51.4894456
62031,-0.1635619,51.4894608
54597,-0.163462,51.4894628
51571,-0.1640703,51.4894814
54596,-0.163505,51.489492
61763,-0.1637753,51.4895978
20015,-0.163706,51.4896264
7795,-0.1635075,51.4897005
7689,-0.163075,51.4897103
7794,-0.1634607,51.4897252
62029,-0.1630233,51.4897397
54595,-0.1634027,51.4897559
53877,-0.1645595,51.4897732
62028,-0.1629665,51.4897746
7618,-0.1630507,51.489791
61764,-0.1632303,51.4898612
53449,-0.163172,51.4898901
7793,-0.1631153,51.4899208
61765,-0.16307,51.4899441
53378,-0.1630282,51.4900003
53418,-0.1630867,51.4900385
53419,-0.163202,51.4900854
53384,-0.1634208,51.4901364
7791,-0.1630881,51.4901513
12521,-0.1628297,51.4899048
7790,-0.1628888,51.4900698
12487,-0.1623808,51.4900724
54585,-0.1627763,51.4901287
7678,-0.1623019,51.4901521
7677,-0.1621919,51.4902032
7676,-0.1621108,51.4902469
54586,-0.1620388,51.4902788
7675,-0.1619845,51.4903042
44003,-0.1623441,51.4903923
51643,-0.1594882,51.4897982
7658,-0.1572384,51.4901857
53700,-0.1587712,51.4903254
53698,-0.1592064,51.4906642
53699,-0.1593812,51.4907984
7660,-0.1572809,51.4909636
7628,-0.159321,51.4910983
53415,-0.1593516,51.4911513
7629,-0.1591235,51.4911785
7630,-0.158971,51.4912522
7674,-0.1617361,51.490434
7673,-0.1616884,51.4904757
7692,-0.1620883,51.4905367
61992,-0.1615393,51.4905574
7693,-0.1619985,51.4905854
61991,-0.1614691,51.4905952
7694,-0.1619409,51.4906167
61990,-0.1614008,51.4906244
7695,-0.1618782,51.4906508
7672,-0.161293,51.4906831
14616,-0.1685063,51.4873496
51242,-0.1684486,51.4874529
51258,-0.1682151,51.4875567
51243,-0.1681461,51.4875842
14617,-0.1668174,51.487652
54531,-0.1676642,51.4877764
54528,-0.1676058,51.4877999
62693,-0.1675908,51.487875
12512,-0.1675566,51.487885
12491,-0.1668379,51.4879526
58761,-0.1726186,51.4866177
59981,-0.1721822,51.4866775
58762,-0.1727515,51.4867742
3176,-0.1754666,51.4873314
59837,-0.1743246,51.487394
1920,-0.1723459,51.4881693
59973,-0.175161,51.4885364
32046,-0.1751027,51.4890277
61344,-0.1755556,51.4891822
61455,-0.1753866,51.489337
54530,-0.1672539,51.4879551
54522,-0.1671993,51.4879769
54529,-0.167106,51.4880075
54532,-0.1669283,51.4880648
62133,-0.1668708,51.4881203
54527,-0.1667432,51.4881709
62136,-0.1665068,51.4882646
62135,-0.1664396,51.4882912
62134,-0.1663734,51.4883174
61676,-0.1669926,51.4883242
61677,-0.1669357,51.4883481
62131,-0.1661576,51.4883576
61678,-0.1668847,51.4883696
7802,-0.166836,51.4883901
61679,-0.1667703,51.4884177
38949,-0.1662033,51.4884294
61680,-0.1667165,51.4884403
7610,-0.1662811,51.4884504
62130,-0.1661213,51.4884638
61681,-0.16663,51.4884767
37608,-0.1693505,51.4880345
61596,-0.1699133,51.4880596
61595,-0.1697283,51.4885656
61594,-0.1697883,51.4886565
61672,-0.1695057,51.4887592
50767,-0.1698854,51.4888478
12514,-0.1699476,51.4889288
7614,-0.1687095,51.4889337
51971,-0.1696811,51.4890202
52021,-0.1687221,51.4891074
62129,-0.166041,51.4884926
61682,-0.1665547,51.4885078
61683,-0.1663739,51.4885724
7800,-0.1662048,51.4886433
7801,-0.1661569,51.4886592
38632,-0.166097,51.488679
7799,-0.1660355,51.4886994
51982,-0.1685586,51.4891371
52015,-0.1684998,51.4892335
52002,-0.1685199,51.4892976
51992,-0.1694803,51.4891105
51987,-0.169361,51.4891263
51972,-0.1697447,51.4891425
51996,-0.1693423,51.4891973
52001,-0.1686242,51.4892207
52012,-0.1693861,51.4892329
51978,-0.1691328,51.4892375
52013,-0.1687544,51.4892398
51989,-0.1696007,51.48924
51999,-0.1690822,51.4892528
52000,-0.168655,51.4892633
52011,-0.1694968,51.4892747
51977,-0.1692203,51.4892832
51973,-0.169821,51.4893
51990,-0.1690779,51.4893208
51993,-0.1697536,51.4893422
51980,-0.1689505,51.4893859
52008,-0.1697255,51.4893862
51997,-0.1696708,51.4894009
51998,-0.1695604,51.4894023
51974,-0.1694942,51.4894194
51979,-0.1688205,51.4894196
51975,-0.169417,51.4894401
51988,-0.1693568,51.4894549
52009,-0.1692649,51.4894785
51991,-0.1688189,51.4894996
51976,-0.1691754,51.4895
52010,-0.1690684,51.4895258
52003,-0.1689737,51.4895504
52004,-0.1689087,51.4895845
56101,-0.1740104,51.4894473
61508,-0.1722437,51.4895214
60653,-0.1755189,51.4896335
14991,-0.1733386,51.489729
60654,-0.1753645,51.4897446
60643,-0.1750603,51.4899722
60642,-0.1750009,51.4900068
60641,-0.1748577,51.4901083
60640,-0.1748021,51.4901489
12516,-0.1733776,51.4902108
60893,-0.180976,51.4860975
61184,-0.1805748,51.4861098
60892,-0.180789,51.4862077
61261,-0.1802214,51.4862763
60891,-0.1806675,51.4863006
61260,-0.1800511,51.4863574
47500,-0.1804355,51.4863771
47496,-0.1803307,51.4864235
61259,-0.1798633,51.4864678
47492,-0.1802437,51.4864769
47493,-0.1801856,51.4865042
47490,-0.1800919,51.4866093
61265,-0.1794995,51.4866785
59845,-0.1812068,51.4866938
61269,-0.179415,51.486745
60759,-0.1797654,51.4867573
61268,-0.1792881,51.4868211
61267,-0.1792251,51.4868604
24994,-0.1795809,51.4868962
61266,-0.179099,51.486948
60928,-0.1842976,51.4859107
60929,-0.1843577,51.4859473
60930,-0.1844152,51.4859836
60931,-0.1846662,51.4861367
10045,-0.1868646,51.4861931
60918,-0.1843834,51.4862376
15577,-0.1849159,51.4863442
59803,-0.1873147,51.486673
1960,-0.1851722,51.4874118
15576,-0.183322,51.4882688
47491,-0.1795383,51.4870117
15782,-0.1793832,51.4872111
18653,-0.1792728,51.487302
60726,-0.1789994,51.4873078
60727,-0.1789371,51.4873485
60725,-0.179319,51.4873579
59839,-0.180744,51.4873775
74899,-0.1828749,51.4879533
15173,-0.1812389,51.4885133
3245,-0.1794935,51.4886504
61326,-0.1784105,51.4874236
61325,-0.1783508,51.487465
61324,-0.178263,51.487526
61323,-0.1781701,51.4875885
51731,-0.1778028,51.4878701
14951,-0.1777818,51.4878853
1907,-0.1786793,51.4881517
50837,-0.1772746,51.4882016
50835,-0.1764436,51.4887191
61343,-0.1760717,51.4889198
15570,-0.1869737,51.4885135
64463,-0.1838053,51.4886044
64459,-0.1834468,51.4887129
64462,-0.1840856,51.4887363
64460,-0.1835559,51.4889234
64461,-0.1839381,51.4889585
59911,-0.1867849,51.4897418
3179,-0.1873614,51.4902686
59888,-0.185605,51.4903575
3708,-0.1865086,51.4905364
64230,-0.1812982,51.4888162
60740,-0.1819928,51.4888421
3175,-0.1791152,51.4899238
59913,-0.1825881,51.4904278
15581,-0.180725,51.4905204
58417,-0.1829462,51.4908631
58416,-0.1827684,51.490875
58420,-0.1826848,51.490883
58415,-0.1825444,51.4908911
12463,-0.1812792,51.4909195
15846,-0.1760244,51.4892214
3174,-0.1757952,51.4894061
15845,-0.1774262,51.4909717
59884,-0.177328,51.4910044
59847,-0.1760504,51.4911973
59885,-0.1776959,51.4913898
55722,-0.1780007,51.492131
3690,-0.1779171,51.4921687
14677,-0.1776699,51.4922734
3691,-0.1775679,51.492362
60235,-0.1833764,51.4906144
58411,-0.1832525,51.4908888
58414,-0.1836107,51.4909175
58413,-0.183859,51.4909395
58412,-0.1839536,51.4909477
3706,-0.1832122,51.4909751
3707,-0.1841486,51.4910742
57782,-0.187078,51.4913234
57783,-0.186918,51.4913651
12096,-0.1867393,51.4915779
3705,-0.1830171,51.4909355
58419,-0.1830055,51.4910428
3704,-0.1801198,51.491428
13937,-0.1791704,51.4918404
15847,-0.1793503,51.4919398
58421,-0.1829215,51.4919541
58454,-0.1821519,51.4925203
15849,-0.1815662,51.4931719
15850,-0.1819725,51.4932096
15848,-0.1816393,51.4932481
51994,-0.1688742,51.4896163
52005,-0.1688464,51.4896597
51995,-0.1696119,51.4897323
52017,-0.169444,51.4897628
12490,-0.1702519,51.489773
51916,-0.1693806,51.4898018
52006,-0.1692497,51.4898135
52016,-0.1693676,51.4898907
58981,-0.1689452,51.4901607
52018,-0.1698597,51.4901812
52020,-0.1685473,51.4893529
52014,-0.1686001,51.4894387
51981,-0.168609,51.4894752
61691,-0.1674988,51.4904483
7787,-0.1670638,51.490476
7788,-0.1668622,51.4904948
61692,-0.1667396,51.4905046
61699,-0.1666616,51.4905075
61659,-0.1672544,51.4906318
12525,-0.1667847,51.4906377
51984,-0.1698062,51.4901914
61589,-0.1708361,51.4901988
58980,-0.1689543,51.4901992
16584,-0.1689954,51.4902043
52019,-0.1697567,51.4902052
51983,-0.1694474,51.490233
52007,-0.169371,51.4902415
51985,-0.1695211,51.4902504
55990,-0.1690311,51.4902526
55991,-0.1689397,51.4902877
61658,-0.1669858,51.4906425
61657,-0.1669165,51.4906459
12527,-0.1663716,51.4906663
12520,-0.1663437,51.4906678
61656,-0.1667915,51.4906873
12523,-0.1663756,51.4907087
12518,-0.1663467,51.4907108
12492,-0.1662604,51.4907301
61713,-0.1660845,51.4907424
61655,-0.1666541,51.4907665
52928,-0.1721021,51.490442
50832,-0.1737225,51.4907023
50833,-0.1735925,51.4907946
51732,-0.1732167,51.4908985
51730,-0.1729934,51.4910272
12489,-0.1736564,51.491149
16913,-0.1730639,51.491181
53513,-0.1729938,51.4912258
59874,-0.1736165,51.491335
60595,-0.1726103,51.4914599
61714,-0.166143,51.4907875
49648,-0.1672118,51.4908693
49651,-0.1672903,51.4908803
49649,-0.1672903,51.4909145
49650,-0.1672,51.4909237
53506,-0.1667945,51.4909888
53505,-0.1668486,51.4910213
53497,-0.1669037,51.4910609
53496,-0.1669677,51.4910967
53502,-0.1670496,51.4911477
52934,-0.1717111,51.4904248
52931,-0.1719833,51.4904873
52933,-0.1716478,51.4905752
52930,-0.171704,51.4906413
61587,-0.1718958,51.4907113
26280,-0.171891,51.4915421
61624,-0.1718345,51.4916901
14745,-0.1716085,51.491805
53494,-0.1714185,51.4919055
7810,-0.1709086,51.4922066
53501,-0.1671116,51.4911822
53507,-0.1673025,51.4913116
53508,-0.1674343,51.4913928
59784,-0.1684096,51.4914084
61654,-0.1675762,51.4914688
61652,-0.1677674,51.4916305
61651,-0.1683892,51.4920158
53500,-0.1663747,51.4922558
68747,-0.1662376,51.4923811
44020,-0.1672517,51.4926373
61588,-0.1722047,51.491465
53503,-0.1723657,51.491614
3173,-0.1721519,51.4916732
60596,-0.1722035,51.4917017
59842,-0.1738102,51.4917352
59980,-0.1737635,51.4917581
59904,-0.1736757,51.491801
60589,-0.1753422,51.4933787
60590,-0.1752732,51.4934097
3694,-0.175179,51.4934414
59788,-0.1720041,51.492312
59914,-0.1712754,51.4923782
53504,-0.1705461,51.4923813
61634,-0.1704588,51.4924389
61633,-0.1704131,51.4924632
61632,-0.1703276,51.4925117
61631,-0.1702173,51.4925702
7809,-0.1701766,51.4925957
59872,-0.1713225,51.4926365
8209,-0.1699546,51.4927098
60370,-0.1670436,51.4926621
71588,-0.1678033,51.4927771
8215,-0.1676682,51.4929063
53443,-0.1672595,51.4930211
62687,-0.1679628,51.4930704
8214,-0.1679653,51.4930716
53442,-0.1674033,51.4930737
53441,-0.1675343,51.4931217
12484,-0.1681302,51.4932549
60358,-0.1678311,51.4932638
8211,-0.1698524,51.4927629
8210,-0.1697349,51.492834
3171,-0.1698021,51.4928521
2093,-0.1696277,51.4928896
8208,-0.1694044,51.4929855
3172,-0.1694606,51.4931692
8212,-0.1689112,51.4933135
60486,-0.1693244,51.4934545
25054,-0.16918,51.4936558
29955,-0.1693196,51.4936634
8213,-0.1682254,51.4933725
53444,-0.1682985,51.4933932
60359,-0.1676943,51.4934056
60368,-0.1678032,51.4934533
60320,-0.1671797,51.4934683
60367,-0.1678604,51.4934685
60366,-0.1679272,51.4934863
60365,-0.1679932,51.4935039
60319,-0.1673621,51.4935293
60369,-0.1681159,51.4935366
60591,-0.1738347,51.4934443
29956,-0.1739993,51.4935069
14488,-0.1739375,51.4935494
26046,-0.1742233,51.4935566
14489,-0.1739685,51.4935573
39933,-0.1743617,51.4935675
38733,-0.1747674,51.4935696
53485,-0.1746124,51.4935717
29958,-0.174525,51.4935756
58901,-0.1753174,51.4936664
58825,-0.1763897,51.4935305
58836,-0.1761226,51.4935433
3699,-0.1757732,51.4935463
58835,-0.1761639,51.4935821
20634,-0.1762135,51.4936219
58826,-0.1765018,51.4936405
58828,-0.1765466,51.4936855
58829,-0.1765777,51.4937205
58834,-0.1763195,51.4937289
58827,-0.1766159,51.4937528
12503,-0.1674303,51.4935522
60364,-0.1682395,51.4935696
53593,-0.1677768,51.4936267
53594,-0.1685623,51.4937614
60171,-0.1682981,51.4938085
60317,-0.1679802,51.4938343
60316,-0.167924,51.4938842
60315,-0.167881,51.4939324
60314,-0.1678121,51.4939857
53613,-0.1680276,51.4940468
50768,-0.1738498,51.4936891
58902,-0.1752632,51.4936939
60518,-0.1733453,51.4937579
53481,-0.1751064,51.4937662
58903,-0.1750121,51.4938144
58904,-0.1749039,51.4938786
3800,-0.1734963,51.4939109
64464,-0.1744325,51.4939297
58905,-0.1748155,51.4939649
47674,-0.1756394,51.4939862
53448,-0.1695194,51.4936758
60170,-0.1687248,51.4937837
29959,-0.1691085,51.4937949
53589,-0.1687278,51.4938585
53585,-0.1687167,51.493893
53590,-0.1687134,51.4939263
50970,-0.1716257,51.4939509
53595,-0.168709,51.4939754
60485,-0.1690543,51.494003
60483,-0.1690508,51.4940456
53599,-0.1754536,51.4940021
53588,-0.1752845,51.4940121
58907,-0.1751817,51.4940247
17379,-0.1742605,51.4940275
58906,-0.1750798,51.4940278
53349,-0.1749932,51.4940318
10917,-0.1740808,51.4940373
17380,-0.1743645,51.4940495
8984,-0.1744965,51.4941297
49977,-0.1739336,51.494151
60318,-0.1671655,51.4940573
60313,-0.167695,51.4940687
60312,-0.1676602,51.4941044
60172,-0.1679493,51.4941185
60173,-0.1679108,51.4941514
60311,-0.1675726,51.4941786
60174,-0.1678723,51.4941833
60310,-0.1675407,51.4942123
60175,-0.1678294,51.4942175
23952,-0.1675007,51.4942484
12485,-0.1784098,51.4924062
60620,-0.177301,51.4924386
3798,-0.1778092,51.4924901
60619,-0.177209,51.4924911
40303,-0.1771282,51.4925333
60618,-0.1770681,51.4925669
58773,-0.1775722,51.4926032
37481,-0.1775038,51.4926356
10236,-0.1774284,51.4926714
3799,-0.1773582,51.4927047
74754,-0.176706,51.4927616
58774,-0.1771495,51.4928036
60617,-0.1766075,51.4928295
58775,-0.1769375,51.4929042
58776,-0.1768657,51.4929383
3692,-0.1763505,51.492946
58777,-0.1768016,51.4929687
60616,-0.1761589,51.4930606
3701,-0.1766099,51.4930693
60615,-0.1761039,51.4930827
58418,-0.183544,51.4922329
58422,-0.1831155,51.4922913
58357,-0.1848743,51.4927727
2773,-0.1846863,51.4928263
53478,-0.18498,51.4932493
57888,-0.1862617,51.493576
58269,-0.1840529,51.4936817
53231,-0.1851143,51.4938337
58268,-0.1833867,51.4938358
57887,-0.1861991,51.4938742
58823,-0.1765534,51.4930962
3693,-0.1760492,51.4931045
3700,-0.1764889,51.4931264
58779,-0.1768943,51.4931347
58822,-0.1766821,51.4932378
58778,-0.1770569,51.4932459
3703,-0.1784235,51.4933671
58824,-0.1762446,51.4933843
58838,-0.1758117,51.4934458
58839,-0.1757323,51.4934817
62715,-0.1822398,51.4934233
53475,-0.182195,51.4934294
15854,-0.1821775,51.4934902
15856,-0.1818195,51.4935204
